id,text,label
802,【震惊 北大学生强奸母猪？】#壳粉爆料# “江苏籍北大学生小马爆料：前段时间跟同学张某回老家安徽游玩，结果张某居然让他用手机拍自己强奸母猪，张某一边对圈里的母猪实施奸淫，一边让他帮忙拍下照片作纪念。待张某发泄完毕，还要拉他也来试试。”微评：国内最高学府竟有如此学生，佩服！[good][good],1
803,【特供黄果树瀑布，领导一来就开闸放水】中国最大的瀑布——黄果树瀑布，早就没有多少水了，但只要大领导一来，瀑布还是气势磅礴。原来上面有水库，可以开闸放水。这年头，竟然连风景都有特供。by@凯迪猫眼看人,1
804,直播北大学生强奸母猪 江苏籍北大学生小马爆料：前段时间跟同学张某回老家安徽游玩，结果张某居然让他用手机拍自己强奸母猪，张某一边对圈里的母猪实施奸淫，一边让他帮忙拍下照片作纪念。待张某发泄完毕，还要拉他也来试试。这是北大培养出的学生？是教育出了问题还是北大出了问题？（关注@热门成都）,1
805,【Wi-Fi杀精于无形 精子DNA受损严重】科学研究：从健康男子收集精液样本，把其放在接收Wi-Fi上网的计算机旁4小时后发现，精液竟然「熟」了 部分更出现DNA受损的情况。无线上网期间散发的电磁辐射正是「杀精」的元凶！ 男士们注意了…珍爱生命，远离Wi-Fi！(关注@学点电脑知识 让你快速成为电脑高手),1
806,【震惊 北大学生强奸母猪？】江苏籍北大学生小马爆料：前段时间跟同学张某回老家安徽游玩，结果张某居然让他用手机拍自己强奸母猪，张某一边对圈里的母猪实施奸淫，一边让他帮忙拍下照片作纪念。待张某发泄完毕，还要拉他也来试试。微评：国内最高学府竟有如此学生，到底扇了谁的脸？by：木尔,1
807,【喝易拉罐一定要吸管[话筒]】一妇女喝了罐饮料，被送进医院，离开了世界。验尸死于於细螺旋体病，追踪她喝的饮料，是直接用罐对嘴饮用。实验证明罐头受到鼠尿感染细螺旋体病毒。鼠尿含有毒性和致命物质。运输过程没有清洗的····研究显示罐上面的毒菌很多！！这些你知道么？,1
808,美国高二的数学...请用一句话概况你的感受！,1
809,求证：【中国红会——你凭什么购买这么多路虎】一种无耻可以肆无忌惮！一种诈骗可以正大光明！一种抢劫可以毫无顾忌！一种挥霍可以明目张胆！一种贪污可以合情合理！——最后，一种法律对它视而不见！一个国家的慈善机构，贪婪到连慈善捐款都不放过，你们真是穷凶恶极了吧！企鹅的刀手们，我们来比赛。,1
810,【湾仔码头水饺吃出饰品珠子】网友@minami_e 爆料:女儿在@湾仔码头WanChaiFerry 的水饺里竟然吃出了2颗饰品珠子，承诺产品质量安全的湾仔码头，安全何在！难道我们有幸吃到了戴耳环的时髦猪！真是三生有幸啊[衰]这哪儿是湾仔码头，分明是湾仔河蚌水饺。,1
811,【曝光】【湾仔码头水饺吃出饰品珠子[衰]】网友@minami_e 爆料：女儿在@湾仔码头WanChaiFerry 的水饺里竟然吃出了2颗饰品珠子，承诺产品质量安全的湾仔码头，安全何在！难道我们有幸吃到了戴耳环的时髦猪！真是三生有幸啊[衰] 这哪儿是湾仔码头，分明是湾仔河蚌水饺。via@脊梁in上海,1
812,特大好消息：继北京出台95岁老人看病不要钱后，山东泰安宣布100岁可免费登泰山，初步预估：接下来应该有城市跟进宣布110岁放宽生3胎政策，120岁老人可分配住房，130岁可取消一夫一妻限制！希望大家注意保重身体，好日子在后头呢。大家努力活过100岁！via：南都,1
813,"钓，鱼，岛 事件谈判再次失败！今日凌晨，我国去年赠送日本的大熊猫兴兴被麻醉取精后暴死！[熊猫][熊猫]如果你看到此条新闻你愤怒了！请转发起来！让更多人知道日本“人”的恶行！竟然残忍地拿世界上最珍贵的动物之一,国家一级保护动物熊猫下手做实验！日 本“人”是不是人？是不是？ [怒][怒][弱]",1
814,2013年1月1日起正式施行：1、闯红灯，记6分，罚100元。 2、酒驾，5年内不得再考取驾照。 3、不系安全带，记3分，罚100元。 4、副驾不系安全带，记1分，罚50元。 5、行驶途中拨打手机，记3分，罚100元。 6、行驶途中抽烟，记1分，罚100元。 7、有意遮挡号牌，记12分，顶额处罚。 8、超速驾驶，记6分。,1
815,2013年1月1日起正式施行：1、闯红灯，记6分，罚100元。2、酒驾，5年内不得再考取驾照。3、不系安全带，记3分，罚100元。4、副驾不系安全带，记1分，罚50元。5、行驶途中拨打手机，记3分，罚100元。6、行驶途中抽烟，记1分，罚100元。7、有意遮挡号牌，记12分，顶额处罚。8、超速驾驶，记6分。,1
816,“孩子，妈去街上卖点山竹，挣完钱了给你买点肉吃。”重庆一妇女对她孩子说。孩子开心回答：“好啊，中午我在家淘米，等你回家来烧饭哦”——想不到半路上遇到城管执法把她推下台阶成了永别！旁边的小贩说，这名妇女卖水果辛苦拉扯3个孩子。如果你看到此图愤怒了，请团结起来，替妇女夺回公道!!!,1
817,【驾驶证新规】2013年1月1日施行：1、闯红灯，记6分，罚100元。2、酒驾，5年内不得再考取驾照。3、不系安全带，记3分，罚100元。4、副驾不系安全带，记1分，罚50元。5、行驶途中拨打手机，记3分，罚100元。6、行驶途中抽烟，记1分，罚100元。7、有意遮挡号牌，记12分，顶额处罚。8、超速驾驶，记6分。,1
818,【驾驶证新规】2013年1月1日施行：1、闯红灯，记6分，罚100元。2、酒驾，5年内不得再考取驾照。3、不系安全带，记3分，罚100元。4、副驾不系安全带，记1分，罚50元。5、行驶途中拨打手机，记3分，罚100元。6、行驶途中抽烟，记1分，罚100元。7、有意遮挡号牌，记12分，顶额处罚。8、超速驾驶，记6分。,1
819,【驾驶证新规】2013年1月1日施行：1、闯红灯，记6分，罚100元。2、酒驾，5年内不得再考取驾照。3、不系安全带，记3分，罚100元。4、副驾不系安全带，记1分，罚50元。5、行驶途中拨打手机，记3分，罚100元。6、行驶途中抽烟，记1分，罚100元。7、有意遮挡号牌，记12分，顶额处罚。8、超速驾驶，记6分。,1
820,【驾驶证新规】2013年1月1日施行：1、闯红灯，记6分，罚100元。2、酒驾，5年内不得再考取驾照。3、不系安全带，记3分，罚100元。4、副驾不系安全带，记1分，罚50元。5、行驶途中拨打手机，记3分，罚100元。6、行驶途中抽烟，记1分，罚100元。7、有意遮挡号牌，记12分，顶额处罚。8、超速驾驶，记6分。,1
821,【星闻】#BigBang权志龙#出演《写生簿》 将和#2NE1孔敏智#合作表演-- 回归后在音乐节目中表演主打歌《CRAYON》的GD，在《写生簿》中将与同公司的2NE1成员孔敏智(的中娱微博)联合表演新歌《Missing You》。上周GD出演《写生簿》的消息传出后，9日晚录影旁听申请者竞争率达到75:1是历史最高。@韩国音乐榜,0
822,"【除了双膝跪倒，普通中国人还能怎么办？】——为了保住学校，学生家长已经坚持了四天——浙江省缙云县大洋镇中心学校，被纳入“撤并”对象，五六百初中生适龄学童，需走六七十里路求学 。记者采访车刚开到现场,村民就跪倒一片——大洋村村民已经坚持四天了。多转发一次就多份希望 @徐昕@袁裕来律师",1
823,【驾驶证新规】2013年1月1日起：1.闯红灯，记6分，罚100元。2.酒驾，5年内不得再考取驾照。3.不系安全带，记3分，罚100元。4.副驾不系安全带，记1分，罚50元。5.行驶途中拨打手机，记3分，罚100元。6.行驶途中抽烟，记1分，罚100元。7.有意遮挡号牌，记12分，顶额处罚。8.超速驾驶，记6分。 (via搜狐）,1
824,【驾驶证新规】2013年1月1日施行：1、闯红灯，记6分，罚100元。2、酒驾，5年内不得再考取驾照。3、不系安全带，记3分，罚100元。4、副驾不系安全带，记1分，罚50元。5、行驶途中打手机，记3分，罚100元。6、行驶途中抽烟，记1分，罚100元。7、有意遮挡号牌，记12分，顶额处罚。8、超速驾驶，记6分。,1
825,【驾驶证新规】2013年1月1日施行：1、闯红灯，记6分，罚100元。2、酒驾，5年内不得再考取驾照。3、不系安全带，记3分，罚100元。4、副驾不系安全带，记1分，罚50元。5、行驶途中打手机，记3分，罚100元。6、行驶途中抽烟，记1分，罚100元。7、有意遮挡号牌，记12分，顶额处罚。8、超速驾驶，记6分。,1
826,【驾驶证新规】2013年1月1日施行：1闯红灯，记6分/罚100元。2酒驾，5年内不得再考取驾照。3不系安全带，记3分/罚100元。4副驾不系安全带，记1分/罚50元。5行驶途中拨打手机，记3分/罚100元。6行驶途中抽烟，记1分/罚100元。7有意遮挡号牌，记12分/顶额处罚。8超速驾驶，记6分【关注@粤港澳爆料王】,1
827,为大家整理了一下驾驶证新规：2013年1月1日施行：1闯红灯，记6分罚100元。2酒驾，5年内不得再考取驾照。3不系安全带，记3分罚100元。4副驾不系安全带，记1分，罚50元。5行驶途中拨打手机，记3分罚100元。6.行驶途中抽烟，记1分，罚100元。[哈哈]转起来给身边开车的童鞋[兔子][熊猫],1
828,2013年1月1日施行：1闯红灯，记6分，罚100。2酒驾，5年内不得再考取驾照。3不系安全带，记3分，罚100。4副驾不系安全带，记1分，罚50。5行驶途中拨打手机，记3分，罚100。6行驶途中抽烟，记1分，罚100。7有意遮挡号牌，记12分，顶额处罚。8超速驾驶，记6分。,1
829,看到二则消息：中国免除越南到期500亿美元贷款；侵占我9个海岛的菲律宾拒绝向中国偿还5亿美元铁路项目贷款。不知消息是否属实，恳请当局能够严厉追究责任人。——500亿美元相当于3000多亿人民币，实现全民免费医疗也不过1600亿人民币。建议对上千亿的外援，国家应立法全民公决。反对公决者，必是公敌！,1
830,"[围观]十万火急---请帮忙转下：一个重庆打工者，22岁，叫吴云飞，不知道在什么地方，请他速回重庆，直接到重庆鱼嘴人民医院。家中失火，父母双亡，妹妹伤势很严重，想见他最后一面。舅舅：15523263869[爱心传递]。这个不转对不起自己的良心 ,[心]重庆市綦江县古南街道百步梯社区党委罗东托[爱心传递]",1
831,【交通新规】2013年1月1日施行:1闯红灯，记6分，罚100元。2酒驾，5年内不得再考取驾照。3不系安全带，记3分，罚100元。4副驾不系安全带，记1分，罚50元。5行驶中拨打手机，记3分，罚100元。6行驶中抽烟，记1分，罚100元。7有意遮挡号牌，记12分，顶额处罚。8超速驾驶，记6分。 (广州日报)扩散给大家!,1
832,你们居然都不知道现在微博会员可以看到最近访客吗？在右下角查询那里有显示的啊,1
833,【交通新规】2013年1月1日施行:1闯红灯，记6分，罚100元。2酒驾，5年内不得再考取驾照。3不系安全带，记3分，罚100元。4副驾不系安全带，记1分，罚50元。5行驶中拨打手机，记3分，罚100元。6行驶中抽烟，记1分，罚100元。7有意遮挡号牌，记12分，顶额处罚。8超速驾驶，记6分。扩散给大家!「广州日报」,1
834,【交通新规】2013年1月1日施行:1闯红灯，记6分，罚100元。2酒驾，5年内不得再考取驾照。3不系安全带，记3分，罚100元。4副驾不系安全带，记1分，罚50元。5行驶中拨打手机，记3分，罚100元。6行驶中抽烟，记1分，罚100元。7有意遮挡号牌，记12分，顶额处罚。8超速驾驶，记6分。扩散给大家! (广州日报),1
