id,text
439,【在美国做潜伏？】1999年5月8日，中国驻前南斯拉夫大使馆突遭美军轰炸，北京高校冲击美国驻中国大使馆，六名攻击美国大使馆最积极的学生后来全部到美国留学，他们现在都留在了美国。那个曾当着克林顿面痛责美国人权状况恶劣的马楠不但移民美国、还嫁给了一名美国白人，给美帝国主义生了一个孩子。
440,【转帖】5月19日，夜，三牌楼大街，亲身经历绑架事件 南京的姑娘都长点心了！！！现在人贩子太恐怖了！！！！via 宫小欣等等等等等等等
441,5.19日晚，南京三牌楼大街，南京网友亲身经历的绑架事件！南京的姑娘都长点心了！！！现在人贩子太恐怖了！！！！扩散周知！（转）
442,5.19日晚，南京三牌楼大街，南京网友亲身经历的绑架事件！南京的姑娘都长点心了！！！现在人贩子太恐怖了！！！！扩散周知！[话筒]（转）
443,[话筒]5.19日晚，南京三牌楼大街，南京网友亲身经历的绑架事件！南京的姑娘都长点心了！！！现在人贩子太恐怖了！！！！扩散周知！
444,5.19日晚，南京三牌楼大街，南京网友亲身经历的绑架事件！姑娘们都长点心哦！！！现在人贩子太恐怖了！！！！扩散周知！（转）
445,美国的死囚哈里斯，执行死刑的时间是12年11月27日下午2点。按惯例，他死前点要了牛排、鲟鱼、红酒等。1点20分，患有高血压的哈里斯因酒精引发脑猝死，哈的家人将狱方告上了法庭，要求赔偿哈40分钟的“活价”--350万美元。狱方败诉，哈家人将350万的赔偿全部捐给了公益组织。--摘自《报刊文摘》第3268期
446,"【牙膏的秘密[嘘]】牙膏底部的条色共分4种:绿、蓝、红、黑. 绿色:纯天然；蓝色:天然+药物；红色:天然+化学成分；黑色:纯化学。绝大部分品牌是黑色的，买牙膏时注意牙膏管反面底部的颜色条,尽量选择绿色和蓝，国内的牙膏和儿童牙膏居然大多都是化学的，太过分了[怒][怒][怒]你的牙膏是什么颜色呢？"
447,【牛奶的谎言与内幕】科学家终于找到牛奶致癌的确实证据！美国国家癌症研究所最近研究发现雌性激素、雄性激素和胰岛素的生长因子就是牛奶内的主要致癌物质。加拿大的肿瘤专家建议：除了那些发展中国家的儿童和营养不良的成人，一般人并不需要喝太多牛奶。据说，这是一篇不看会悔恨一辈子的报导文章。转
448,立刻检查一下你家里的牙膏，注意牙膏管反面底部的颜色条，如果是黑色条的马上摔掉，尽量选择绿色的买！！！牙膏颜色条共分4种:绿、蓝、红、黑，绿色:纯天然；蓝色:天然+药物；红色:天然+化学成分；黑色:纯化学。 黑色的在国内占大部，要选到绿色可要点眼力啊[衰][衰]转吧
449,"#潮汕微提醒#【科普贴：家里的牙膏要严选！】大家買牙膏請留心,买牙膏时注意牙膏管反面底部的颜色条,今天才知道，原来颜色条有含义啊！尽量选择绿色和蓝，共分4种:绿、蓝、红、黑。 绿色:纯天然； 蓝色:天然+药物； 红色:天然+化学成分； 黑色:纯化学！ 国内的儿童牙膏居然大多是化学的，太过分了！"
450,#腾讯偷拍事件#国内大型互联网企业腾X某事业部办公室男洗手间摊上大事了…接报警察已经到场封锁了涉案人员的计算机，在硬盘内搜到大量盗摄的男性PP照片，绝大多数是同层办公的腾X员工，怕怕，男厕已沦陷，在这基情四射的世界里，男纸们，保护好自己的PP吧！[黑线]
451,#腾讯偷拍事件#国内大型互联网企业腾X某事业部办公室男洗手间摊上大事了…接报警察已经到场封锁了涉案人员的计算机，在硬盘内搜到大量盗摄的男性PP照片，绝大多数是同层办公的腾X员工，怕怕，男厕已沦陷，在这基情四射的世界里，男纸们，保护好自己的PP吧！[汗]@娱乐圈Dong
452,【中国9千亿美元瞬间成废纸】5月9日，中国大陆拥有“两房”垃圾债券3763亿美元，前天暴跌88%几乎已经归零，还拥有5千多亿美国国债，看来早晚也是垃圾。两者之和超过9000亿美元。香港金融专家刘梦熊疾言厉色质问中国财政金融管理当局。官员拿回扣造成的！30年改革开放的家底大部分都套里面了。[怒]
453,"【中国特种兵】抗战时国军一新兵的枪被同伴收起来了。他以为枪没了,吓了一身冷汗。于是趁天黑摸到鬼子的阵地干死几个鬼子拿了3支步枪和一挺机枪就往回跑,在回跑的过程中竟然还击毙了8名日本鬼子。他这次私下行动一共打伤打死23名鬼子,简直就是奇迹。后来被授予青天白日奖章,此人乃中国特种兵的始祖。转"
454,#精彩评论#【女司机撞女童后打人引发群体事件 3人受罚】@捕风的天知道：毕娇，女，1987年3月15日生，未婚，无业，家住济源市北海办事处药园居委会，所驾驶牌照为豫R-95668的黑色广本轿车是租的，并套用他人牌照，原车牌照为豫U-E0909，这个女... http://t.cn/zHcpATO
455,【打针西瓜】入夏，西瓜成为首选的消暑食品，但黑心商贩却把针头对准了尚未成熟的西瓜。“打针西瓜”所注射的禁用食品添加剂甜蜜素和胭脂红！打过针的西瓜瓜瓤呈红色，汁液也很“丰富”，但没有一点西瓜味。所用添加剂破坏  肝脏、肾脏的功能、影响儿童智力发育等毒性！
456,【全球发出警示，请扩散！！！[吃惊]】 隐翅虫，在你身上时绝对不要打，它身上有毒液，接触到皮肤，就死定了！ 跟你的孩子、朋友讲，万一身上有这虫，用嘴巴轻轻吹走就好。绝对不要用手打！如果每个看到这个微博的人，能够转给他人，肯定至少有一条生命将会被挽救回来，请转发，别自己留着！
457,津南开区二马路一户家庭，爸妈为80后儿子买婚房，耗尽积蓄还外借30万元。婚期临近，儿子又按女方要求，找爸妈索要6万聘礼钱，接连闹几天。妈妈心疼儿子，又拿不出钱，哭说，儿啊，你这是逼妈妈去死。儿子说，那你就死吧！绝望的妈妈从五楼纵身跃下，当场身亡[泪] 现在的人为了钱 ! 都丧尽天良了吗 ？
458,【抗美援朝中真的赢了？】据传板门店谈判前彭德怀要求在铁原挡住美军两周，结果只挡了2天，63军3万多人打剩1400人。对上甘岭， 美军表面佯攻，实则运用优势火炮诱敌集中歼灭， 结果美军伤亡400多，志愿军遗尸37000多。 消息传至美国，引发反战浪潮，称赴朝美军屠夫，直接促成停战谈判！图为美埋中尸体
459,"家中的牙膏要嚴選！大家買牙膏請留心, 買牙膏時注意牙膏管反面底部的顏色條, 顏色條有含意！盡量選擇綠色和藍色， 共分4種: 綠色✅:純天然； 藍色🔲:天然+藥物； 紅色🔴:天然+化學成份； 黑色⚫:純化學。 大陸的兒童牙膏居然大多是黑色⚫（純化學）的，太恐佈了!"
460,【打针西瓜】入夏，西瓜成为首选的消暑食品，但黑心商贩却把针头对准了尚未成熟的西瓜。“打针西瓜”所注射的禁用食品添加剂甜蜜素和胭脂红！打过针的西瓜瓜瓤呈红色，汁液也很“丰富”，但没有一点西瓜味。所用添加剂破坏 肝脏、肾脏的功能、影响儿童智力发育等毒性！
461,【抗日传奇神剧的拍摄现场】中国花姑娘累死日本兵，花姑娘大大的厉害，抗日英雄之花姑娘！！！
462,【打针西瓜】入夏，西瓜成为首选的消暑食品，但黑心商贩却把针头对准了尚未成熟的西瓜。“打针西瓜”所注射的禁用食品添加剂甜蜜素和胭脂红！打过针的西瓜瓜瓤呈红色，汁液也很“丰富”，但没有一点西瓜味。所用添加剂破坏 肝脏、肾脏的功能、影响儿童智力发育等毒性！
463,猫咪画展
464,这图太魔性了，谁能告诉我这三个人是谁，哈哈。关注后方可评论。[哈哈]#大叔神吐槽#
465,【明日小雪 ：9道最温暖家常菜 赶紧跟着学起来↓↓】22日23时25分，将迎来冬季第二个节气——小雪。这周末，是不是只想窝在暖和的家中与家人共度温馨。@CCTV回家吃饭 提醒： 小雪节气，宜吃牛羊肉等温补食品。送你九道菜谱，这周告别外卖，告别餐馆，全家围炉坐一桌最温暖的家常菜，赶紧学起来↓↓
466,【两男子驾车撞倒9岁男孩后将其抱走】18日早上6点左右，9岁的云南曲靖师宗男孩刘望在上学路上被一辆面包车撞出数米，面包车的挡风玻璃被撞碎。随后，车上下来2名男子，把刘望抱上车驾车逃走。截至20日下午，孩子下落仍然不明，警方正在全力侦查中。（人民网）http://t.cn/RUmkgyB
467,这平凡的生活，却考验着每个人内心的脆弱，生活需要传递一份希望，分享一份慈悲，自己的人生过往，捎带上一份温暖的祝愿，每个人都承担着一份时代的责任，为别人的吉祥喜乐，幸福圆满点赞，因为内心拥有了一份温暖的信仰，也就学会了好好欣赏这周围的世界。#2015自媒体大会#
468,#正能量#你一个小小的举动，却能温暖整个寒冬！转！[心]http://t.cn/RUEsi0W
469,又是一个神模仿，表情我给满分！完全看不懂，简直太污了！！！[笑cry]http://t.cn/RUmuJHm
470,【今晚8点，一起为恒大加油！[hold住]】2015年亚冠决赛次回合，广州恒大将主场迎战迪拜阿赫利。作为中超和中国足球的代表，亚冠将为捍卫荣誉而战。广州恒大本赛季中超蝉联5连贯，他们能复刻2013，继续夺冠称霸亚洲吗？今晚，一起撑恒大，一起为中国足球加油！（人民日报）
471,人生是一条有无限多的一个岔口，每个人都要不停地做选择，而不同的选择也必定造就不同的人生。其实每一个岔口的选择并没有真正的好与坏，因为每一段人生都是我们自己独一无二的选择。
472,【收藏！最新全国医院专科排行全名单[推荐]】今日，复旦大学版2014年度#最佳医院排行榜#发布，北京协和医院、四川大学华西医院、中国人民解放军总医院名列综合榜前三。还有耳鼻喉科、呼吸科、骨科、内分泌科、肿瘤学……34个专科排行↓↓速转留存，看病做参考！
473,老外的汉语“四六级”听力，这难度，我也是醉了！http://t.cn/RUJ3THD
474,【急转寻线！两男子驾车撞倒9岁男孩后将其抱走】18日晨6时许，9岁的云南曲靖师宗男孩刘望在上学路上被一辆面包车撞出数米，面包车挡风玻璃被撞碎。随后车上下来2名男子，把刘望抱上车驾车逃走。截至20日下午，警方仍在全力侦查。http://t.cn/RUmkgyB[话筒]请知情人士与警方(0874-5756994)联系或打110！
